,flightNumber,departureAirportFsCode,arrivalAirportFsCode,delay_time,aircraft_model,tailnumber,flights_time,departureTerminal,arrivalTerminal,departureAirportLat,departureAirportLon,arrivalAirportLat,arrivalAirportLon,departureAirportWeather,arrivalAirportWeather,is_crestian_holiday,departureDate_year,departureDate_month,departureDate_day,departureDate_hour,departureDate_minute,arrivalDate_year,arrivalDate_month,arrivalDate_day,arrivalDate_hour,arrivalDate_minute
2255,27,TLV,EWR,99,788,4X-ERB,654,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,51,0,2022,6,1,21,30,2022,6,2,9,15
2256,26,EWR,TLV,50,788,4X-ERB,593,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,1,0,0,2022,6,2,1,0,2022,6,2,11,25
2257,26,EWR,TLV,30,788,4X-ERB,619,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,2,0,0,2022,6,3,1,0,2022,6,3,11,25
2258,9,TLV,JFK,29,788,4X-ERB,624,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,0,0,0,2022,6,6,4,35,2022,6,6,16,25
2259,14,JFK,TLV,0,788,4X-ERB,559,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,1,1,0,2022,6,6,18,30,2022,6,7,5,0
2260,31,TLV,YYZ,87,788,4X-ERB,663,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,0,51,0,2022,6,7,8,0,2022,6,7,19,45
2261,32,YYZ,TLV,58,788,4X-ERB,597,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,53,0,0,2022,6,7,22,0,2022,6,8,8,40
2262,385,TLV,FCO,14,788,4X-ERB,179,TLV_TLV_TLV_TLV_TLV_TLV_3,FCO_FCO_FCO_FCO_FCO_FCO_3,32.000454,34.870743,41.794594,12.250346,0,0,0,2022,6,12,3,55,2022,6,12,7,25
2263,386,FCO,TLV,12,788,4X-ERB,164,FCO_FCO_FCO_FCO_FCO_FCO_3,TLV_TLV_TLV_TLV_TLV_TLV_3,41.794594,12.250346,32.000454,34.870743,0,0,0,2022,6,12,9,0,2022,6,12,12,20
2264,317,TLV,LHR,14,788,4X-ERB,284,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,0,0,2022,6,12,14,20,2022,6,12,19,45
2265,318,LHR,TLV,41,788,4X-ERB,241,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,1,51,0,2022,6,12,21,20,2022,6,13,2,15
2266,27,TLV,EWR,151,788,4X-ERB,685,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,2,0,2022,6,13,21,30,2022,6,14,9,15
2267,28,EWR,TLV,61,788,4X-ERB,573,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,1,0,0,2022,6,14,17,30,2022,6,15,3,55
2268,323,TLV,CDG,0,788,4X-ERB,255,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,1,0,2022,6,15,6,0,2022,6,15,10,50
2269,324,CDG,TLV,0,788,4X-ERB,230,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,0,0,0,2022,6,15,12,45,2022,6,15,17,5
2270,327,TLV,CDG,13,788,4X-ERB,250,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,1,0,2022,6,17,10,30,2022,6,17,15,30
2271,326,CDG,TLV,0,788,4X-ERB,234,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,0,0,0,2022,6,18,21,15,2022,6,19,1,40
2272,323,TLV,CDG,0,788,4X-ERB,244,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,1,1,0,2022,6,19,6,0,2022,6,19,10,50
2273,324,CDG,TLV,17,788,4X-ERB,243,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,1,0,0,2022,6,19,12,45,2022,6,19,17,5
2274,27,TLV,EWR,13,788,4X-ERB,658,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,0,0,2022,6,19,21,30,2022,6,20,9,15
2275,26,EWR,TLV,60,788,4X-ERB,589,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,0,0,0,2022,6,20,1,0,2022,6,20,11,25
2276,317,TLV,LHR,0,788,4X-ERB,285,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,1,1,0,2022,6,21,14,20,2022,6,21,19,45
2277,318,LHR,TLV,28,788,4X-ERB,238,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,0,51,0,2022,6,21,21,20,2022,6,22,2,5
2278,338,AMS,TLV,2,788,4X-ERB,225,AMS_AMS_AMS_AMS_AMS_AMS_3,TLV_TLV_TLV_TLV_TLV_TLV_3,52.30907,4.763385,32.000454,34.870743,0,0,0,2022,6,22,10,40,2022,6,22,15,0
2279,1,TLV,JFK,41,788,4X-ERB,670,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,0,2,0,2022,6,22,22,0,2022,6,23,9,50
2280,4,JFK,TLV,0,788,4X-ERB,588,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,51,1,0,2022,6,23,15,0,2022,6,24,1,30
2281,319,TLV,CDG,39,788,4X-ERB,260,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,63,0,2022,6,24,3,35,2022,6,24,8,30
2282,320,CDG,TLV,45,788,4X-ERB,223,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,51,0,0,2022,6,24,10,5,2022,6,24,14,25
2283,15,TLV,BOS,23,788,4X-ERB,656,TLV_TLV_TLV_TLV_TLV_TLV_3,BOS_BOS_BOS_BOS_BOS_BOS_E,32.000454,34.870743,42.36646,-71.02018,1,0,0,2022,6,25,22,5,2022,6,26,9,45
2284,16,BOS,TLV,96,788,4X-ERB,561,BOS_BOS_BOS_BOS_BOS_BOS_E,TLV_TLV_TLV_TLV_TLV_TLV_3,42.36646,-71.02018,32.000454,34.870743,0,0,0,2022,6,27,0,30,2022,6,27,10,50
2285,317,TLV,LHR,0,788,4X-ERB,275,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,1,0,2022,6,27,14,20,2022,6,27,19,45
2286,318,LHR,TLV,10,788,4X-ERB,242,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,2,0,0,2022,6,27,21,20,2022,6,28,2,15
2287,31,TLV,YYZ,34,788,4X-ERB,662,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,0,0,0,2022,6,28,8,0,2022,6,28,19,45
2288,32,YYZ,TLV,206,788,4X-ERB,599,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,0,0,0,2022,6,28,22,0,2022,6,29,8,40
2289,317,TLV,LHR,5,788,4X-ERB,262,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,3,0,2022,6,29,14,20,2022,6,29,19,45
2290,318,LHR,TLV,3,788,4X-ERB,251,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,51,0,0,2022,6,29,21,20,2022,6,30,2,15
2291,31,TLV,YYZ,86,788,4X-ERB,648,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,0,1,0,2022,6,30,8,0,2022,6,30,19,45
2292,32,YYZ,TLV,45,788,4X-ERB,603,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,3,0,0,2022,6,30,22,0,2022,7,1,8,40
2293,15,TLV,BOS,51,788,4X-ERB,659,TLV_TLV_TLV_TLV_TLV_TLV_3,BOS_BOS_BOS_BOS_BOS_BOS_E,32.000454,34.870743,42.36646,-71.02018,0,1,0,2022,7,2,22,5,2022,7,3,9,45
2294,16,BOS,TLV,68,788,4X-ERB,557,BOS_BOS_BOS_BOS_BOS_BOS_E,TLV_TLV_TLV_TLV_TLV_TLV_3,42.36646,-71.02018,32.000454,34.870743,0,0,0,2022,7,4,0,30,2022,7,4,10,50
2295,317,TLV,LHR,11,788,4X-ERB,264,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,2,0,2022,7,4,14,20,2022,7,4,19,45
2296,318,LHR,TLV,11,788,4X-ERB,243,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,1,0,0,2022,7,4,21,20,2022,7,5,2,5
2297,25,TLV,EWR,98,788,4X-ERB,673,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,1,0,2022,7,5,3,30,2022,7,5,15,20
2298,28,EWR,TLV,0,788,4X-ERB,571,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,51,1,0,2022,7,5,17,30,2022,7,6,3,55
2299,315,TLV,LHR,5,788,4X-ERB,288,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,1,3,0,2022,7,6,7,10,2022,7,6,12,35
2300,316,LHR,TLV,44,788,4X-ERB,241,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,3,1,0,2022,7,6,14,15,2022,7,6,19,0
2301,15,TLV,BOS,54,788,4X-ERB,646,TLV_TLV_TLV_TLV_TLV_TLV_3,BOS_BOS_BOS_BOS_BOS_BOS_E,32.000454,34.870743,42.36646,-71.02018,1,0,0,2022,7,6,22,5,2022,7,7,9,45
2302,16,BOS,TLV,14,788,4X-ERB,572,BOS_BOS_BOS_BOS_BOS_BOS_E,TLV_TLV_TLV_TLV_TLV_TLV_3,42.36646,-71.02018,32.000454,34.870743,2,0,0,2022,7,8,0,30,2022,7,8,10,50
2303,15,TLV,BOS,59,788,4X-ERB,662,TLV_TLV_TLV_TLV_TLV_TLV_3,BOS_BOS_BOS_BOS_BOS_BOS_E,32.000454,34.870743,42.36646,-71.02018,1,0,0,2022,7,9,22,5,2022,7,10,9,45
2304,16,BOS,TLV,0,788,4X-ERB,564,BOS_BOS_BOS_BOS_BOS_BOS_E,TLV_TLV_TLV_TLV_TLV_TLV_3,42.36646,-71.02018,32.000454,34.870743,0,0,0,2022,7,11,0,30,2022,7,11,10,50
2305,317,TLV,LHR,0,788,4X-ERB,278,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,1,0,2022,7,11,14,20,2022,7,11,19,45
2306,318,LHR,TLV,0,788,4X-ERB,241,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,0,0,0,2022,7,11,21,20,2022,7,12,2,15
2307,25,TLV,EWR,29,788,4X-ERB,686,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,0,0,2022,7,12,3,30,2022,7,12,15,20
2308,28,EWR,TLV,7,788,4X-ERB,563,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,3,0,0,2022,7,12,17,30,2022,7,13,3,55
2309,323,TLV,CDG,2,788,4X-ERB,248,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,1,0,2022,7,13,6,0,2022,7,13,10,50
2310,324,CDG,TLV,79,788,4X-ERB,237,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,0,0,0,2022,7,13,12,45,2022,7,13,17,5
2311,27,TLV,EWR,88,788,4X-ERB,689,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,0,0,2022,7,13,21,30,2022,7,14,9,15
2312,26,EWR,TLV,1,788,4X-ERB,549,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,1,0,0,2022,7,14,1,0,2022,7,14,11,25
2313,26,EWR,TLV,0,788,4X-ERB,568,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,1,0,0,2022,7,15,1,0,2022,7,15,11,25
2314,15,TLV,BOS,14,788,4X-ERB,663,TLV_TLV_TLV_TLV_TLV_TLV_3,BOS_BOS_BOS_BOS_BOS_BOS_E,32.000454,34.870743,42.36646,-71.02018,0,3,0,2022,7,16,22,5,2022,7,17,9,45
2315,16,BOS,TLV,8,788,4X-ERB,573,BOS_BOS_BOS_BOS_BOS_BOS_E,TLV_TLV_TLV_TLV_TLV_TLV_3,42.36646,-71.02018,32.000454,34.870743,1,0,0,2022,7,18,0,30,2022,7,18,10,45
2316,3,TLV,JFK,35,788,4X-ERB,668,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,0,0,0,2022,7,18,21,5,2022,7,19,8,55
2317,2,JFK,TLV,0,788,4X-ERB,586,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,1,0,0,2022,7,19,21,30,2022,7,20,8,0
2318,317,TLV,LHR,4,788,4X-ERB,268,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,55,0,2022,7,20,14,20,2022,7,20,19,45
2319,318,LHR,TLV,10,788,4X-ERB,249,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,53,1,0,2022,7,20,21,20,2022,7,21,2,15
2320,31,TLV,YYZ,26,788,4X-ERB,666,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,1,0,0,2022,7,21,8,0,2022,7,21,19,45
2321,32,YYZ,TLV,20,788,4X-ERB,597,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,1,0,0,2022,7,21,22,0,2022,7,22,8,40
2322,327,TLV,CDG,7,788,4X-ERB,258,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,51,0,2022,7,22,10,30,2022,7,22,15,30
2323,326,CDG,TLV,1,788,4X-ERB,212,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,0,0,0,2022,7,23,21,15,2022,7,24,1,40
2324,317,TLV,LHR,41,788,4X-ERB,295,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,51,0,2022,7,24,14,20,2022,7,24,19,45
2325,318,LHR,TLV,55,788,4X-ERB,242,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,51,1,0,2022,7,24,21,20,2022,7,25,2,15
2326,338,AMS,TLV,114,788,4X-ERB,221,AMS_AMS_AMS_AMS_AMS_AMS_3,TLV_TLV_TLV_TLV_TLV_TLV_3,52.30907,4.763385,32.000454,34.870743,3,0,0,2022,7,25,10,50,2022,7,25,15,10
2327,3029,TLV,YYZ,11,788,4X-ERB,692,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,0,1,0,2022,7,26,22,5,2022,7,27,9,50
2328,3029,YYZ,JFK,28,788,4X-ERB,62,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,JFK_JFK_JFK_JFK_JFK_JFK_4,43.681583,-79.61146,40.642334,-73.78817,1,1,0,2022,7,27,11,20,2022,7,27,12,50
2329,4,JFK,TLV,24,788,4X-ERB,566,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,3,0,0,2022,7,27,15,0,2022,7,28,1,30
2330,31,TLV,YYZ,67,788,4X-ERB,673,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,0,2,0,2022,7,28,8,0,2022,7,28,19,45
2331,32,YYZ,TLV,92,788,4X-ERB,594,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,1,0,0,2022,7,28,22,0,2022,7,29,8,40
2332,327,TLV,CDG,5,788,4X-ERB,253,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,2,0,2022,7,29,10,30,2022,7,29,15,30
2333,326,CDG,TLV,0,788,4X-ERB,222,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,1,1,0,2022,7,30,21,15,2022,7,31,1,40
2334,317,TLV,LHR,1,788,4X-ERB,267,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,2,0,2022,7,31,14,20,2022,7,31,19,45
2335,318,LHR,TLV,22,788,4X-ERB,240,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,3,1,0,2022,7,31,21,20,2022,8,1,2,15
2336,5,TLV,LAX,67,788,4X-ERB,854,TLV_TLV_TLV_TLV_TLV_TLV_3,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,32.000454,34.870743,33.943398,-118.40828,1,1,0,2022,7,31,22,5,2022,8,1,13,0
2337,323,TLV,CDG,0,788,4X-ERB,249,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,1,3,0,2022,8,1,6,0,2022,8,1,10,50
2338,324,CDG,TLV,2,788,4X-ERB,229,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,51,0,0,2022,8,1,12,45,2022,8,1,17,5
2339,6,LAX,TLV,0,788,4X-ERB,786,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,TLV_TLV_TLV_TLV_TLV_TLV_3,33.943398,-118.40828,32.000454,34.870743,0,0,0,2022,8,2,18,30,2022,8,3,8,25
2340,27,TLV,EWR,29,788,4X-ERB,657,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,0,0,2022,8,3,21,30,2022,8,4,9,15
2341,26,EWR,TLV,289,788,4X-ERB,593,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,1,0,0,2022,8,5,1,0,2022,8,5,11,25
2342,31,TLV,YYZ,110,789,4X-EDJ,663,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,0,3,0,2019,4,7,11,0,2019,4,7,22,35
2343,32,YYZ,TLV,136,789,4X-EDJ,620,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,3,0,0,2019,4,8,1,45,2019,4,8,12,15
2344,325,TLV,CDG,28,789,4X-EDJ,245,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,1,0,2019,4,8,14,15,2019,4,8,19,5
2345,326,CDG,TLV,6,789,4X-EDJ,236,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,1,0,0,2019,4,8,20,40,2019,4,9,1,5
2346,323,TLV,CDG,0,789,4X-EDJ,244,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,51,0,2019,4,9,6,0,2019,4,9,10,55
2347,324,CDG,TLV,0,789,4X-EDJ,236,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,51,2,0,2019,4,9,12,45,2019,4,9,17,5
2348,75,TLV,HKG,7,789,4X-EDJ,581,TLV_TLV_TLV_TLV_TLV_TLV_3,HKG_HKG_HKG_HKG_HKG_HKG_1,32.000454,34.870743,22.315248,113.93649,1,3,0,2019,4,9,19,35,2019,4,10,5,35
2349,76,HKG,TLV,6,789,4X-EDJ,640,HKG_HKG_HKG_HKG_HKG_HKG_1,TLV_TLV_TLV_TLV_TLV_TLV_3,22.315248,113.93649,32.000454,34.870743,3,1,0,2019,4,10,8,40,2019,4,10,19,55
2350,5,TLV,LAX,56,789,4X-EDJ,863,TLV_TLV_TLV_TLV_TLV_TLV_3,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,32.000454,34.870743,33.943398,-118.40828,1,0,0,2019,4,10,22,5,2019,4,11,13,0
2351,6,LAX,TLV,212,789,4X-EDJ,828,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,TLV_TLV_TLV_TLV_TLV_TLV_3,33.943398,-118.40828,32.000454,34.870743,0,0,0,2019,4,11,19,15,2019,4,12,9,5
2352,327,TLV,CDG,7,789,4X-EDJ,258,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,3,0,2019,4,12,12,0,2019,4,12,17,0
2353,326,CDG,TLV,9,789,4X-EDJ,221,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,0,1,0,2019,4,13,21,15,2019,4,14,1,40
2354,315,TLV,LHR,0,789,4X-EDJ,292,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,1,3,0,2019,4,14,7,10,2019,4,14,12,35
2355,316,LHR,TLV,34,789,4X-EDJ,238,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,3,0,0,2019,4,14,14,20,2019,4,14,19,5
2356,17,TLV,MIA,32,789,4X-EDJ,785,TLV_TLV_TLV_TLV_TLV_TLV_3,MIA_MIA_MIA_MIA_MIA_MIA_S,32.000454,34.870743,25.796,-80.27824,1,51,0,2019,4,14,21,30,2019,4,15,10,45
2357,18,MIA,TLV,4,789,4X-EDJ,668,MIA_MIA_MIA_MIA_MIA_MIA_S,TLV_TLV_TLV_TLV_TLV_TLV_3,25.796,-80.27824,32.000454,34.870743,51,2,0,2019,4,15,16,15,2019,4,16,4,15
2358,323,TLV,CDG,0,789,4X-EDJ,263,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,3,51,0,2019,4,16,6,0,2019,4,16,10,55
2359,324,CDG,TLV,20,789,4X-EDJ,221,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,3,0,0,2019,4,16,12,45,2019,4,16,17,5
2360,17,TLV,MIA,53,789,4X-EDJ,784,TLV_TLV_TLV_TLV_TLV_TLV_3,MIA_MIA_MIA_MIA_MIA_MIA_S,32.000454,34.870743,25.796,-80.27824,0,0,0,2019,4,16,21,30,2019,4,17,10,45
2361,18,MIA,TLV,16,789,4X-EDJ,669,MIA_MIA_MIA_MIA_MIA_MIA_S,TLV_TLV_TLV_TLV_TLV_TLV_3,25.796,-80.27824,32.000454,34.870743,1,1,0,2019,4,17,16,15,2019,4,18,4,15
